region,year,sector,emissions
Castilla-La Mancha,2024,waste:domestic-wastewater-treatment-and-discharge,122592.10032288953
Castilla-La Mancha,2025,waste:domestic-wastewater-treatment-and-discharge,40241.83971710691
Madrid,2021,waste:domestic-wastewater-treatment-and-discharge,558537.9260893739
Madrid,2022,waste:domestic-wastewater-treatment-and-discharge,559559.4084967014
Madrid,2023,waste:domestic-wastewater-treatment-and-discharge,560548.3061366861
Madrid,2024,waste:domestic-wastewater-treatment-and-discharge,563050.031648448
Madrid,2025,waste:domestic-wastewater-treatment-and-discharge,184825.68669683373
Navarra,2021,waste:domestic-wastewater-treatment-and-discharge,176956.90139294986
Navarra,2022,waste:domestic-wastewater-treatment-and-discharge,177280.52912115655
Navarra,2023,waste:domestic-wastewater-treatment-and-discharge,177593.83329164993
Navarra,2024,waste:domestic-wastewater-treatment-and-discharge,178386.4340708053
Navarra,2025,waste:domestic-wastewater-treatment-and-discharge,58556.77705519261
País Vasco,2021,waste:domestic-wastewater-treatment-and-discharge,179906.00395932794
País Vasco,2022,waste:domestic-wastewater-treatment-and-discharge,180235.0251673144
País Vasco,2023,waste:domestic-wastewater-treatment-and-discharge,180553.5507533952
País Vasco,2024,waste:domestic-wastewater-treatment-and-discharge,181359.36074135575
País Vasco,2025,waste:domestic-wastewater-treatment-and-discharge,59532.66406867237
Asturias,2021,waste:domestic-wastewater-treatment-and-discharge,159411.85521701231
Asturias,2022,waste:domestic-wastewater-treatment-and-discharge,159703.39568472136
Asturias,2023,waste:domestic-wastewater-treatment-and-discharge,159985.63615501986
Asturias,2024,waste:domestic-wastewater-treatment-and-discharge,160699.65159790247
Asturias,2025,waste:domestic-wastewater-treatment-and-discharge,52750.94891906433
Andalucía,2021,waste:industrial-wastewater-treatment-and-discharge,10900.843625279995
Andalucía,2022,waste:industrial-wastewater-treatment-and-discharge,8959.954220280002
Andalucía,2023,waste:industrial-wastewater-treatment-and-discharge,8787.752720284137
Andalucía,2024,waste:industrial-wastewater-treatment-and-discharge,8959.954220280002
Andalucía,2025,waste:industrial-wastewater-treatment-and-discharge,2945.7383737906844
Navarra,2021,waste:industrial-wastewater-treatment-and-discharge,12549.341016240005
Navarra,2022,waste:industrial-wastewater-treatment-and-discharge,11423.643261240002
Navarra,2023,waste:industrial-wastewater-treatment-and-discharge,11323.737066242402
Navarra,2024,waste:industrial-wastewater-treatment-and-discharge,11423.643261239999
Navarra,2025,waste:industrial-wastewater-treatment-and-discharge,3755.7183324624657
Aragón,2021,waste:industrial-wastewater-treatment-and-discharge,6888.838714379999
Aragón,2022,waste:industrial-wastewater-treatment-and-discharge,6500.6712756299985
Aragón,2023,waste:industrial-wastewater-treatment-and-discharge,6466.227469380827
Aragón,2024,waste:industrial-wastewater-treatment-and-discharge,6500.6712756299985
Aragón,2025,waste:industrial-wastewater-treatment-and-discharge,2137.206994727671
Asturias,2021,waste:industrial-wastewater-treatment-and-discharge,27640.32880013999
Asturias,2022,waste:industrial-wastewater-treatment-and-discharge,23004.747167639995
Asturias,2023,waste:industrial-wastewater-treatment-and-discharge,22405.386752648825
Asturias,2024,waste:industrial-wastewater-treatment-and-discharge,23004.747167640002
Asturias,2025,waste:industrial-wastewater-treatment-and-discharge,7563.204548265205
País Vasco,2021,waste:industrial-wastewater-treatment-and-discharge,15753.195753749998
País Vasco,2022,waste:industrial-wastewater-treatment-and-discharge,12849.629520000006
País Vasco,2023,waste:industrial-wastewater-treatment-and-discharge,12591.990270006194
País Vasco,2024,waste:industrial-wastewater-treatment-and-discharge,12849.629520000008
País Vasco,2025,waste:industrial-wastewater-treatment-and-discharge,4224.535732602741
Extremadura,2021,waste:industrial-wastewater-treatment-and-discharge,5475.70125375
Extremadura,2022,waste:industrial-wastewater-treatment-and-discharge,4466.4345862499995
Extremadura,2023,waste:industrial-wastewater-treatment-and-discharge,4376.897010002152
Extremadura,2024,waste:industrial-wastewater-treatment-and-discharge,4466.434586250001
Extremadura,2025,waste:industrial-wastewater-treatment-and-discharge,1468.4168502739728
Cataluña,2021,waste:industrial-wastewater-treatment-and-discharge,10530.202751249999
Cataluña,2022,waste:industrial-wastewater-treatment-and-discharge,8589.31334625
Cataluña,2023,waste:industrial-wastewater-treatment-and-discharge,8417.082712504138
Cataluña,2024,waste:industrial-wastewater-treatment-and-discharge,8589.31334625
Cataluña,2025,waste:industrial-wastewater-treatment-and-discharge,2823.8838398630137
Madrid,2021,waste:industrial-wastewater-treatment-and-discharge,2527.25074875
Madrid,2022,waste:industrial-wastewater-treatment-and-discharge,2061.43357875
Madrid,2023,waste:industrial-wastewater-treatment-and-discharge,2020.1045175009936
Madrid,2024,waste:industrial-wastewater-treatment-and-discharge,2061.4335787500004
Madrid,2025,waste:industrial-wastewater-treatment-and-discharge,677.7315875342466
Cantabria,2021,waste:industrial-wastewater-treatment-and-discharge,3159.0532837499995
Cantabria,2022,waste:industrial-wastewater-treatment-and-discharge,2576.799225
Cantabria,2023,waste:industrial-wastewater-treatment-and-discharge,2525.1131475012417
Cantabria,2024,waste:industrial-wastewater-treatment-and-discharge,2576.799225
Cantabria,2025,waste:industrial-wastewater-treatment-and-discharge,847.1668684931508
Galicia,2021,waste:industrial-wastewater-treatment-and-discharge,2948.4505050000002
Galicia,2022,waste:industrial-wastewater-treatment-and-discharge,2405.0126099999998
Galicia,2023,waste:industrial-wastewater-treatment-and-discharge,2356.7924925011594
Galicia,2024,waste:industrial-wastewater-treatment-and-discharge,2405.0126099999998
Galicia,2025,waste:industrial-wastewater-treatment-and-discharge,790.689077260274
Andalucía,2021,waste:solid-waste-disposal,933795.0002793475
Andalucía,2022,waste:solid-waste-disposal,933795.0002793475
Andalucía,2023,waste:solid-waste-disposal,941536.1608316618
Andalucía,2024,waste:solid-waste-disposal,949341.4956049586
Andalucía,2025,waste:solid-waste-disposal,316447.1652016531
Baleares,2021,waste:solid-waste-disposal,97416.00006871825
Baleares,2022,waste:solid-waste-disposal,97416.00006871825
Baleares,2023,waste:solid-waste-disposal,98223.57870928793
Baleares,2024,waste:solid-waste-disposal,99037.85217678777
Baleares,2025,waste:solid-waste-disposal,33012.61739226263
Extremadura,2021,waste:solid-waste-disposal,51110.99989396128
Extremadura,2022,waste:solid-waste-disposal,51110.99989396128
Extremadura,2023,waste:solid-waste-disposal,51534.710083082224
Extremadura,2024,waste:solid-waste-disposal,51961.93282967095
Extremadura,2025,waste:solid-waste-disposal,17320.644276556985
La Rioja,2021,waste:solid-waste-disposal,44603.999936889115
La Rioja,2022,waste:solid-waste-disposal,44603.999936889115
La Rioja,2023,waste:solid-waste-disposal,44973.76709636591
La Rioja,2024,waste:solid-waste-disposal,45346.59962559478
La Rioja,2025,waste:solid-waste-disposal,15115.533208531597
Madrid,2021,waste:solid-waste-disposal,571481.9998330063
Madrid,2022,waste:solid-waste-disposal,571481.9998330063
Madrid,2023,waste:solid-waste-disposal,576219.585611621
Madrid,2024,waste:solid-waste-disposal,580996.4459763422
Madrid,2025,waste:solid-waste-disposal,193665.48199211393
Comunidad Valenciana,2021,waste:solid-waste-disposal,220859.99979943552
Comunidad Valenciana,2022,waste:solid-waste-disposal,220859.99979943552
Comunidad Valenciana,2023,waste:solid-waste-disposal,222690.92919777258
Comunidad Valenciana,2024,waste:solid-waste-disposal,224537.037000822
Comunidad Valenciana,2025,waste:solid-waste-disposal,74845.67900027407
Cataluña,2021,waste:solid-waste-disposal,213597.00003227036
Cataluña,2022,waste:solid-waste-disposal,213597.00003227036
Cataluña,2023,waste:solid-waste-disposal,215367.71916253763
Cataluña,2024,waste:solid-waste-disposal,217153.1175543955
Cataluña,2025,waste:solid-waste-disposal,72384.37251813171
Aragón,2021,waste:solid-waste-disposal,98225.99981773495
Aragón,2022,waste:solid-waste-disposal,98225.99981773495
Aragón,2023,waste:solid-waste-disposal,99040.29335622402
Aragón,2024,waste:solid-waste-disposal,99861.33738814689
Aragón,2025,waste:solid-waste-disposal,33287.11246271567
Murcia,2021,waste:solid-waste-disposal,542618.9998854216
Murcia,2022,waste:solid-waste-disposal,542618.9998854216
Murcia,2023,waste:solid-waste-disposal,547117.3113944709
Murcia,2024,waste:solid-waste-disposal,551652.9139059314
Murcia,2025,waste:solid-waste-disposal,183884.30463531023
Castilla y León,2021,waste:solid-waste-disposal,98495.99984493366
Castilla y León,2022,waste:solid-waste-disposal,98495.99984493366
Castilla y León,2023,waste:solid-waste-disposal,99312.53168364808
Castilla y León,2024,waste:solid-waste-disposal,100135.83257130552
Castilla y León,2025,waste:solid-waste-disposal,33378.61085710185
Asturias,2021,waste:solid-waste-disposal,62154.0000419083
Asturias,2022,waste:solid-waste-disposal,62154.0000419083
Asturias,2023,waste:solid-waste-disposal,62669.25670225575
Asturias,2024,waste:solid-waste-disposal,63188.7848403174
Asturias,2025,waste:solid-waste-disposal,21062.928280105803
Canarias,2021,waste:solid-waste-disposal,343278.0000254401
Canarias,2022,waste:solid-waste-disposal,343278.0000254401
Canarias,2023,waste:solid-waste-disposal,346123.77464565146
Canarias,2024,waste:solid-waste-disposal,348993.14073746366
Canarias,2025,waste:solid-waste-disposal,116331.0469124879
Castilla-La Mancha,2021,waste:solid-waste-disposal,110510.99989124839
Castilla-La Mancha,2022,waste:solid-waste-disposal,110510.99989124839
Castilla-La Mancha,2023,waste:solid-waste-disposal,111427.1360803467
Castilla-La Mancha,2024,waste:solid-waste-disposal,112350.86703845282
Castilla-La Mancha,2025,waste:solid-waste-disposal,37450.289012817615
Galicia,2021,waste:solid-waste-disposal,220157.9999282665
Galicia,2022,waste:solid-waste-disposal,220157.9999282665
Galicia,2023,waste:solid-waste-disposal,221983.1097476717
Galicia,2024,waste:solid-waste-disposal,223823.34972747997
Galicia,2025,waste:solid-waste-disposal,74607.78324249329
Navarra,2021,waste:solid-waste-disposal,133326.00036035257
Navarra,2022,waste:solid-waste-disposal,133326.00036035257
Navarra,2023,waste:solid-waste-disposal,134431.27290334
Navarra,2024,waste:solid-waste-disposal,135545.70815570877
Navarra,2025,waste:solid-waste-disposal,45181.90271856959
Cantabria,2021,waste:solid-waste-disposal,241380.00003735066
Cantabria,2022,waste:solid-waste-disposal,241380.00003735066
Cantabria,2023,waste:solid-waste-disposal,243381.0402376603
Cantabria,2024,waste:solid-waste-disposal,245398.66906123047
Cantabria,2025,waste:solid-waste-disposal,81799.5563537435
País Vasco,2021,waste:solid-waste-disposal,97199.99998044329
País Vasco,2022,waste:solid-waste-disposal,97199.99998044329
País Vasco,2023,waste:solid-waste-disposal,98005.78798028127
País Vasco,2024,waste:solid-waste-disposal,98818.25596263773
